VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,airport_fee
1,"12/1/2020, 5:37:13 AM","12/1/2020, 5:48:12 AM",1,7.6,1,N,138,263,1,21.5,3,0.5,2.5,6.12,0.3,33.92,2.5,-
1,"12/1/2020, 6:11:19 AM","12/1/2020, 6:19:45 AM",1,1.6,1,N,140,263,1,8,3,0.5,2.95,0,0.3,14.75,2.5,-
2,"12/1/2020, 6:03:40 AM","12/1/2020, 6:30:35 AM",1,16.74,2,N,132,164,1,52,0,0.5,2.5,6.12,0.3,63.92,2.5,-
2,"12/1/2020, 5:32:15 AM","12/1/2020, 5:43:09 AM",1,4.16,1,N,238,48,1,14,0.5,0.5,1,0,0.3,18.8,2.5,-
2,"12/1/2020, 6:07:42 AM","12/1/2020, 6:15:11 AM",1,2.22,1,N,238,41,2,8.5,0.5,0.5,0,0,0.3,9.8,0,-
1,"12/1/2020, 5:57:47 AM","12/1/2020, 6:15:40 AM",0,8.4,1,N,138,137,1,25,3,0.5,6,6.12,0.3,40.92,2.5,-
2,"12/1/2020, 6:10:47 AM","12/1/2020, 6:27:03 AM",1,6.44,1,N,132,191,1,19.5,0.5,0.5,4.16,0,0.3,24.96,0,-
2,"12/1/2020, 5:31:42 AM","12/1/2020, 5:36:06 AM",1,0.99,1,N,234,137,1,5.5,0.5,0.5,1.86,0,0.3,11.16,2.5,-
2,"12/1/2020, 6:28:24 AM","12/1/2020, 7:06:14 AM",2,11.81,1,N,261,7,1,36.5,0.5,0.5,1,0,0.3,41.3,2.5,-
1,"12/1/2020, 5:38:15 AM","12/1/2020, 5:46:04 AM",2,2.7,1,N,237,107,1,9.5,3,0.5,2.65,0,0.3,15.95,2.5,-
2,"12/1/2020, 5:34:21 AM","12/1/2020, 5:59:00 AM",1,6.28,1,N,41,68,2,23,0.5,0.5,0,0,0.3,26.8,2.5,-
2,"12/1/2020, 5:52:03 AM","12/1/2020, 6:22:55 AM",1,18.93,2,N,132,211,1,52,0,0.5,12.28,6.12,0.3,73.7,2.5,-
2,"12/1/2020, 6:16:31 AM","12/1/2020, 6:23:49 AM",5,2.75,1,N,249,230,2,9.5,0.5,0.5,0,0,0.3,13.3,2.5,-
2,"12/1/2020, 6:21:30 AM","12/1/2020, 6:56:52 AM",2,21.8,2,N,132,13,1,52,0,0.5,11.06,0,0.3,66.36,2.5,-
1,"12/1/2020, 5:44:34 AM","12/1/2020, 6:01:04 AM",1,7.6,1,N,140,65,1,23,3,0.5,5.35,0,0.3,32.15,2.5,-
1,"12/1/2020, 5:41:02 AM","12/1/2020, 5:47:34 AM",1,1.7,1,N,239,141,2,7.5,3,0.5,0,0,0.3,11.3,2.5,-
1,"12/1/2020, 6:24:55 AM","12/1/2020, 6:27:09 AM",1,0.5,1,N,263,141,2,4,3,0.5,0,0,0.3,7.8,2.5,-
1,"12/1/2020, 5:41:22 AM","12/1/2020, 6:10:36 AM",1,21,2,N,132,231,1,52,2.5,0.5,16.55,0,0.3,71.85,2.5,-
2,"12/1/2020, 5:29:22 AM","12/1/2020, 5:35:51 AM",3,0.81,1,N,50,48,1,5.5,0.5,0.5,1.88,0,0.3,11.18,2.5,-
2,"12/1/2020, 5:54:34 AM","12/1/2020, 5:59:59 AM",4,1.45,1,N,48,162,1,6.5,0.5,0.5,2.06,0,0.3,12.36,2.5,-
1,"12/1/2020, 6:23:58 AM","12/1/2020, 6:24:06 AM",1,0,1,N,132,132,3,2.5,0.5,0.5,0,0,0.3,3.8,0,-
2,"12/1/2020, 5:50:44 AM","12/1/2020, 6:02:48 AM",5,3.78,1,N,140,42,2,13.5,0.5,0.5,0,0,0.3,17.3,2.5,-
2,"12/1/2020, 6:12:13 AM","12/1/2020, 6:16:05 AM",1,1.12,1,N,138,129,2,5.5,0.5,0.5,0,0,0.3,6.8,0,-
2,"12/1/2020, 5:32:45 AM","12/1/2020, 5:41:35 AM",1,1.63,1,N,137,48,1,8,0.5,0.5,2.36,0,0.3,14.16,2.5,-
2,"12/1/2020, 5:44:38 AM","12/1/2020, 6:08:53 AM",3,7.01,1,N,137,129,2,23.5,0.5,0.5,0,0,0.3,27.3,2.5,-
2,"12/1/2020, 5:51:33 AM","12/1/2020, 6:03:44 AM",1,5.31,1,N,141,69,1,16,0.5,0.5,0,0,0.3,19.8,2.5,-
2,"12/1/2020, 6:04:26 AM","12/1/2020, 6:20:02 AM",1,7.92,1,N,138,137,1,23,0.5,0.5,6.58,6.12,0.3,39.5,2.5,-
1,"12/1/2020, 6:22:58 AM","12/1/2020, 6:24:28 AM",1,0.7,1,N,162,170,2,4,3,0.5,0,0,0.3,7.8,2.5,-
2,"12/1/2020, 6:00:32 AM","12/1/2020, 6:09:11 AM",2,2.33,1,N,161,140,1,9.5,0.5,0.5,2.66,0,0.3,15.96,2.5,-
2,"12/1/2020, 5:26:50 AM","12/1/2020, 5:33:37 AM",1,1.72,1,N,161,107,2,7.5,0.5,0.5,0,0,0.3,11.3,2.5,-
2,"12/1/2020, 5:59:36 AM","12/1/2020, 6:01:19 AM",1,0.52,1,N,237,141,1,3.5,0.5,0.5,1.82,0,0.3,9.12,2.5,-
1,"12/1/2020, 5:50:26 AM","12/1/2020, 5:53:06 AM",0,1.1,1,N,90,230,2,5,3,0.5,0,0,0.3,8.8,2.5,-
2,"12/1/2020, 5:49:55 AM","12/1/2020, 5:58:26 AM",1,2.22,1,N,230,239,1,9.5,0.5,0.5,2.66,0,0.3,15.96,2.5,-
2,"12/1/2020, 5:55:05 AM","12/1/2020, 6:17:44 AM",1,18.75,2,N,132,262,1,52,0,0.5,20,6.12,0.3,81.42,2.5,-
2,"12/1/2020, 5:42:55 AM","12/1/2020, 6:01:15 AM",1,8.06,1,N,75,88,1,25,0.5,0.5,5.76,0,0.3,34.56,2.5,-
1,"12/1/2020, 6:27:19 AM","12/1/2020, 6:40:52 AM",1,3.7,1,N,148,49,2,13.5,3,0.5,0,0,0.3,17.3,2.5,-
2,"12/1/2020, 5:30:41 AM","12/1/2020, 5:36:19 AM",1,2.52,1,N,140,137,2,9,0.5,0.5,0,0,0.3,12.8,2.5,-
2,"12/1/2020, 5:44:43 AM","12/1/2020, 6:08:13 AM",2,10.05,1,N,132,225,1,30,0.5,0.5,6.26,0,0.3,37.56,0,-
2,"12/1/2020, 5:44:08 AM","12/1/2020, 5:51:20 AM",1,2.41,1,N,48,107,2,9,0.5,0.5,0,0,0.3,12.8,2.5,-
2,"12/1/2020, 6:01:55 AM","12/1/2020, 6:06:09 AM",1,1.37,1,N,68,230,2,6,0.5,0.5,0,0,0.3,9.8,2.5,-
1,"12/1/2020, 5:38:49 AM","12/1/2020, 5:46:59 AM",1,2.4,1,N,263,238,1,9,3.5,0.5,2.65,0,0.3,15.95,2.5,-
1,"12/1/2020, 5:47:41 AM","12/1/2020, 5:54:29 AM",1,2.4,1,N,233,236,1,9,3,0.5,2.55,0,0.3,15.35,2.5,-
2,"12/1/2020, 5:49:22 AM","12/1/2020, 6:16:33 AM",1,17.78,2,N,132,229,1,52,0,0.5,5,0,0.3,60.3,2.5,-
1,"12/1/2020, 6:18:48 AM","12/1/2020, 6:35:24 AM",1,4.9,1,N,170,151,2,16.5,3,0.5,0,0,0.3,20.3,2.5,-
1,"12/1/2020, 5:36:54 AM","12/1/2020, 5:42:12 AM",1,1.7,1,N,107,229,1,7,3,0.5,2.15,0,0.3,12.95,2.5,-
1,"12/1/2020, 5:43:41 AM","12/1/2020, 5:49:20 AM",1,2,1,N,229,263,1,7.5,3,0.5,2.25,0,0.3,13.55,2.5,-
2,"12/1/2020, 5:31:54 AM","12/1/2020, 5:42:12 AM",1,1.93,1,N,236,143,1,9.5,0.5,0.5,2.66,0,0.3,15.96,2.5,-
1,"12/1/2020, 5:34:17 AM","12/1/2020, 5:34:32 AM",1,0,1,N,42,42,2,2.5,0.5,0.5,0,0,0.3,3.8,0,-
1,"12/1/2020, 6:09:28 AM","12/1/2020, 6:17:45 AM",1,2.8,1,N,10,197,1,10.5,0.5,0.5,7,0,0.3,18.8,0,-
2,"12/1/2020, 5:32:55 AM","12/1/2020, 5:42:05 AM",1,2.2,1,N,237,143,1,9.5,0.5,0.5,2.66,0,0.3,15.96,2.5,-
2,"12/1/2020, 5:30:51 AM","12/1/2020, 5:43:34 AM",2,5.1,1,N,137,80,1,16.5,0.5,0.5,5.08,0,0.3,25.38,2.5,-
2,"12/1/2020, 5:54:06 AM","12/1/2020, 6:18:07 AM",2,17.95,2,N,132,114,1,52,0,0.5,16.59,0,0.3,71.89,2.5,-
2,"12/1/2020, 5:38:12 AM","12/1/2020, 6:00:28 AM",1,6.77,1,N,237,102,1,22.5,0.5,0.5,5.26,0,0.3,31.56,2.5,-
2,"12/1/2020, 5:38:51 AM","12/1/2020, 5:55:34 AM",1,4.67,1,N,237,223,2,16.5,0.5,0.5,0,0,0.3,20.3,2.5,-
2,"12/1/2020, 6:16:04 AM","12/1/2020, 6:33:51 AM",1,8.76,1,N,132,95,2,26,0.5,0.5,0,0,0.3,27.3,0,-
1,"12/1/2020, 6:08:59 AM","12/1/2020, 6:30:47 AM",1,6.9,1,N,137,37,1,22.5,3,0.5,2,0,0.3,28.3,2.5,-
2,"12/1/2020, 5:22:54 AM","12/1/2020, 5:24:54 AM",1,0.7,1,N,163,50,2,4,0.5,0.5,0,0,0.3,7.8,2.5,-
2,"12/1/2020, 5:35:53 AM","12/1/2020, 5:38:38 AM",1,0.7,1,N,48,50,1,4.5,0.5,0.5,1,0,0.3,9.3,2.5,-
2,"12/1/2020, 6:14:36 AM","12/1/2020, 6:16:47 AM",1,1,1,N,249,90,1,5,0.5,0.5,1.76,0,0.3,10.56,2.5,-
2,"12/1/2020, 6:11:19 AM","12/1/2020, 6:33:03 AM",1,10.82,1,N,138,142,1,32,0.5,0.5,8.38,6.12,0.3,50.3,2.5,-
2,"12/1/2020, 6:20:29 AM","12/1/2020, 6:33:28 AM",1,3.75,1,N,237,211,2,13.5,0.5,0.5,0,0,0.3,17.3,2.5,-
2,"12/1/2020, 6:18:34 AM","12/1/2020, 6:33:17 AM",1,3.44,1,N,211,52,1,14,0.5,0.5,3.56,0,0.3,21.36,2.5,-
2,"12/1/2020, 5:34:05 AM","12/1/2020, 5:40:59 AM",1,2.38,1,N,142,68,1,8.5,0.5,0.5,2,0,0.3,14.3,2.5,-
2,"12/1/2020, 6:05:23 AM","12/1/2020, 6:10:41 AM",1,1.35,1,N,264,142,1,6,0.5,0.5,1.96,0,0.3,11.76,2.5,-
2,"12/1/2020, 5:42:21 AM","12/1/2020, 5:50:05 AM",6,0.55,1,N,41,74,2,5,0.5,0.5,0,0,0.3,6.3,0,-
2,"12/1/2020, 5:39:09 AM","12/1/2020, 5:55:10 AM",4,4.09,1,N,137,239,1,15,0.5,0.5,3.76,0,0.3,22.56,2.5,-
2,"12/1/2020, 6:10:06 AM","12/1/2020, 6:35:42 AM",6,18.78,2,N,132,114,1,52,0,0.5,13.82,0,0.3,69.12,2.5,-
2,"12/1/2020, 5:50:47 AM","12/1/2020, 6:03:57 AM",1,4.96,1,N,75,7,1,15.5,0.5,0.5,0,0,0.3,19.3,2.5,-
2,"12/1/2020, 5:50:21 AM","12/1/2020, 6:04:41 AM",1,5.13,1,N,170,260,2,16.5,0.5,0.5,0,0,0.3,20.3,2.5,-
2,"12/1/2020, 5:46:42 AM","12/1/2020, 6:18:28 AM",1,10.5,1,N,138,114,1,31.5,0.5,0.5,10.59,0,0.3,45.89,2.5,-
1,"12/1/2020, 6:13:56 AM","12/1/2020, 6:29:45 AM",1,6.9,1,N,132,197,2,21.5,0.5,0.5,0,0,0.3,22.8,0,-
1,"12/1/2020, 5:37:50 AM","12/1/2020, 5:43:30 AM",1,2.5,1,N,233,263,2,8.5,3,0.5,0,0,0.3,12.3,2.5,-
1,"12/1/2020, 6:26:41 AM","12/1/2020, 6:32:57 AM",1,1.6,1,N,230,141,1,7.5,3,0.5,2.25,0,0.3,13.55,2.5,-
2,"12/1/2020, 6:24:45 AM","12/1/2020, 6:31:28 AM",4,3.2,1,N,132,10,1,10.5,0.5,0.5,2.95,0,0.3,14.75,0,-
1,"12/1/2020, 5:47:14 AM","12/1/2020, 5:54:26 AM",1,1.5,1,N,166,238,1,7.5,3,0.5,1,0,0.3,12.3,2.5,-
2,"12/1/2020, 6:07:15 AM","12/1/2020, 6:12:39 AM",1,1.39,1,N,229,262,2,6.5,0.5,0.5,0,0,0.3,10.3,2.5,-
2,"12/1/2020, 6:17:28 AM","12/1/2020, 6:25:37 AM",1,2.94,1,N,140,107,2,10.5,0.5,0.5,0,0,0.3,14.3,2.5,-
1,"12/1/2020, 6:13:06 AM","12/1/2020, 6:22:45 AM",2,3.5,1,N,132,10,1,12.5,0.5,0.5,0,0,0.3,13.8,0,-
2,"12/1/2020, 6:03:32 AM","12/1/2020, 6:08:07 AM",1,0.77,1,N,68,234,1,5.5,0.5,0.5,1.5,0,0.3,10.8,2.5,-
2,"12/1/2020, 5:29:22 AM","12/1/2020, 5:43:53 AM",2,4.48,1,N,87,68,1,15,0.5,0.5,2,0,0.3,20.8,2.5,-
2,"12/1/2020, 6:17:29 AM","12/1/2020, 6:21:53 AM",2,1.43,1,N,162,107,1,6,0.5,0.5,1.96,0,0.3,11.76,2.5,-
2,"12/1/2020, 6:01:04 AM","12/1/2020, 6:08:21 AM",1,2.25,1,N,263,74,2,8.5,0.5,0.5,0,0,0.3,12.3,2.5,-
2,"12/1/2020, 5:19:37 AM","12/1/2020, 5:29:04 AM",1,2.56,1,N,262,151,1,10,0.5,0.5,2,0,0.3,15.8,2.5,-
2,"12/1/2020, 5:34:47 AM","12/1/2020, 5:38:47 AM",1,1.05,1,N,238,24,1,5.5,0.5,0.5,2.04,0,0.3,8.84,0,-
2,"12/1/2020, 5:51:56 AM","12/1/2020, 6:09:04 AM",1,8.46,1,N,231,193,2,24.5,0.5,0.5,0,0,0.3,28.3,2.5,-
1,"12/1/2020, 6:01:03 AM","12/1/2020, 6:09:47 AM",1,1.7,1,N,249,231,1,8.5,3,0.5,2.45,0,0.3,14.75,2.5,-
1,"12/1/2020, 6:14:53 AM","12/1/2020, 6:26:32 AM",1,4.2,1,N,125,142,1,13.5,3,0.5,3.45,0,0.3,20.75,2.5,-
2,"12/1/2020, 5:53:04 AM","12/1/2020, 6:15:51 AM",3,17.76,2,N,132,162,1,52,0,0.5,10.8,6.12,0.3,72.22,2.5,-
1,"12/1/2020, 6:11:35 AM","12/1/2020, 6:22:03 AM",1,2.4,1,N,161,143,1,10,3,0.5,2.75,0,0.3,16.55,2.5,-
1,"12/1/2020, 6:27:28 AM","12/1/2020, 6:46:25 AM",1,5.1,1,N,143,168,2,18,3,0.5,0,0,0.3,21.8,2.5,-
2,"12/1/2020, 5:42:06 AM","12/1/2020, 6:07:49 AM",1,11.21,1,N,48,89,4,-32,-0.5,-0.5,0,0,-0.3,-35.8,-2.5,-
2,"12/1/2020, 5:42:06 AM","12/1/2020, 6:07:49 AM",1,11.21,1,N,48,188,2,32,0.5,0.5,0,0,0.3,35.8,2.5,-
2,"12/1/2020, 6:13:56 AM","12/1/2020, 6:35:51 AM",2,16.77,2,N,132,170,1,52,0,0.5,10,6.12,0.3,71.42,2.5,-
2,"12/1/2020, 5:54:15 AM","12/1/2020, 5:57:34 AM",1,0.8,1,N,234,90,1,5,0.5,0.5,1.76,0,0.3,10.56,2.5,-
2,"12/1/2020, 6:23:14 AM","12/1/2020, 6:29:37 AM",1,1.52,1,N,230,143,1,7.5,0.5,0.5,2.26,0,0.3,13.56,2.5,-
2,"12/1/2020, 5:47:15 AM","12/1/2020, 6:08:57 AM",1,3.56,1,N,68,232,2,16.5,0.5,0.5,0,0,0.3,20.3,2.5,-
2,"12/1/2020, 6:15:58 AM","12/1/2020, 6:28:43 AM",1,3.83,1,N,79,48,1,13.5,0.5,0.5,2.7,0,0.3,20,2.5,-
1,"12/1/2020, 5:30:26 AM","12/1/2020, 5:37:25 AM",1,2.9,1,N,137,262,1,9.5,3,0.5,2.66,0,0.3,15.96,2.5,-
1,"12/1/2020, 5:33:45 AM","12/1/2020, 5:50:00 AM",1,6.9,1,N,170,168,2,20.5,3,0.5,0,0,0.3,24.3,2.5,-
1,"12/1/2020, 5:36:04 AM","12/1/2020, 5:53:52 AM",1,10.3,1,N,138,162,2,30,3,0.5,0,6.12,0.3,39.92,2.5,-
2,"12/1/2020, 5:06:21 AM","12/1/2020, 5:27:45 AM",1,10.07,1,N,138,142,1,29.5,0.5,0.5,7.88,6.12,0.3,47.3,2.5,-
2,"12/1/2020, 5:35:26 AM","12/1/2020, 5:50:47 AM",1,4.29,1,N,142,231,1,15,0.5,0.5,3.76,0,0.3,22.56,2.5,-
1,"12/1/2020, 6:04:03 AM","12/1/2020, 6:23:37 AM",1,4.3,1,N,186,232,2,16.5,3,0.5,0,0,0.3,20.3,2.5,-
2,"12/1/2020, 6:10:14 AM","12/1/2020, 6:11:19 AM",1,0.34,1,N,236,263,2,3,0.5,0.5,0,0,0.3,6.8,2.5,-
2,"12/1/2020, 6:19:41 AM","12/1/2020, 6:24:02 AM",1,1.18,1,N,162,164,1,6,0.5,0.5,1.96,0,0.3,11.76,2.5,-
2,"12/1/2020, 5:38:49 AM","12/1/2020, 5:47:26 AM",1,2.71,1,N,142,166,1,10,0.5,0.5,2.76,0,0.3,16.56,2.5,-
1,"12/1/2020, 5:57:13 AM","12/1/2020, 6:07:42 AM",0,1.2,1,N,107,107,1,8.5,3,0.5,3.05,0,0.3,15.35,2.5,-
2,"12/1/2020, 6:06:36 AM","12/1/2020, 6:13:14 AM",5,2.87,1,N,162,75,1,9.5,0.5,0.5,1,0,0.3,14.3,2.5,-
2,"12/1/2020, 6:17:08 AM","12/1/2020, 6:20:35 AM",5,1.31,1,N,236,141,1,6,0.5,0.5,1.96,0,0.3,11.76,2.5,-
2,"12/1/2020, 6:02:41 AM","12/1/2020, 6:08:20 AM",3,1.88,1,N,161,68,1,7.5,0.5,0.5,2.26,0,0.3,13.56,2.5,-
2,"12/1/2020, 6:08:53 AM","12/1/2020, 6:15:58 AM",1,1.56,1,N,140,236,2,7.5,0.5,0.5,0,0,0.3,11.3,2.5,-
2,"12/1/2020, 6:02:09 AM","12/1/2020, 6:27:15 AM",1,17.34,2,N,132,229,1,52,0,0.5,12.28,6.12,0.3,73.7,2.5,-
2,"12/1/2020, 5:56:05 AM","12/1/2020, 5:59:13 AM",1,0.6,1,N,170,233,1,4.5,0.5,0.5,2,0,0.3,10.3,2.5,-
1,"12/1/2020, 5:51:57 AM","12/1/2020, 5:56:11 AM",1,0.9,1,N,249,90,1,5.5,3,0.5,1.85,0,0.3,11.15,2.5,-
1,"12/1/2020, 6:16:51 AM","12/1/2020, 6:25:00 AM",1,2,1,N,137,230,1,8.5,3,0.5,3.05,0,0.3,15.35,2.5,-
2,"12/1/2020, 5:26:03 AM","12/1/2020, 5:29:31 AM",1,0.59,1,N,48,50,2,4.5,0.5,0.5,0,0,0.3,8.3,2.5,-
1,"12/1/2020, 6:29:39 AM","12/1/2020, 6:52:52 AM",2,5.6,1,N,264,147,2,20,3,0.5,0,0,0.3,23.8,2.5,-
1,"12/1/2020, 6:25:23 AM","12/1/2020, 6:59:19 AM",1,0,1,N,42,76,1,42.2,0,0.5,0,6.12,0.3,49.12,0,-
2,"12/1/2020, 5:37:50 AM","12/1/2020, 5:46:17 AM",1,1.82,1,N,142,141,1,8.5,0.5,0.5,2,0,0.3,14.3,2.5,-
2,"12/1/2020, 6:24:38 AM","12/1/2020, 6:26:27 AM",1,0.24,1,N,236,75,2,3.5,0.5,0.5,0,0,0.3,4.8,0,-
2,"12/1/2020, 5:34:38 AM","12/1/2020, 5:43:29 AM",1,2.24,1,N,114,170,2,9,0.5,0.5,0,0,0.3,12.8,2.5,-
2,"12/1/2020, 6:01:06 AM","12/1/2020, 6:08:45 AM",2,3.18,1,N,229,74,2,10.5,0.5,0.5,0,0,0.3,14.3,2.5,-
2,"12/1/2020, 5:52:20 AM","12/1/2020, 5:53:52 AM",1,0.33,1,N,116,152,2,3.5,0.5,0.5,0,0,0.3,4.8,0,-
2,"12/1/2020, 6:04:36 AM","12/1/2020, 6:07:23 AM",1,1.22,1,N,50,246,2,5.5,0.5,0.5,0,0,0.3,9.3,2.5,-
2,"12/1/2020, 5:54:44 AM","12/1/2020, 5:56:25 AM",3,0.65,1,N,90,249,1,4,0.5,0.5,1,0,0.3,8.8,2.5,-
2,"12/1/2020, 6:13:45 AM","12/1/2020, 6:28:01 AM",1,7.9,1,N,132,86,1,23,0.5,0.5,4.86,0,0.3,29.16,0,-
2,"12/1/2020, 5:40:29 AM","12/1/2020, 5:57:04 AM",3,4.49,1,N,237,223,2,16.5,0.5,0.5,0,0,0.3,20.3,2.5,-
2,"12/1/2020, 6:21:14 AM","12/1/2020, 6:44:25 AM",3,13.7,1,N,79,220,2,38,0.5,0.5,0,0,0.3,41.8,2.5,-
1,"12/1/2020, 5:56:55 AM","12/1/2020, 6:10:40 AM",1,9.4,1,N,138,10,1,26,0.5,0.5,3,0,0.3,30.3,0,-
2,"12/1/2020, 5:47:42 AM","12/1/2020, 5:53:01 AM",1,2.37,1,N,170,263,2,8,0.5,0.5,0,0,0.3,11.8,2.5,-
2,"12/1/2020, 6:15:55 AM","12/1/2020, 6:42:02 AM",2,18.44,2,N,132,79,2,52,0,0.5,0,0,0.3,55.3,2.5,-
2,"12/1/2020, 5:13:05 AM","12/1/2020, 5:20:07 AM",1,2.07,1,N,170,158,1,8.5,0.5,0.5,2.46,0,0.3,14.76,2.5,-
2,"12/1/2020, 5:29:33 AM","12/1/2020, 5:39:32 AM",1,2,1,N,231,79,2,9,0.5,0.5,0,0,0.3,12.8,2.5,-
2,"12/1/2020, 5:35:58 AM","12/1/2020, 6:00:40 AM",6,7.48,1,N,141,140,1,27,0.5,0.5,2,0,0.3,32.8,2.5,-
1,"12/1/2020, 5:30:33 AM","12/1/2020, 5:36:01 AM",2,1.2,1,Y,142,239,1,6.5,3,0.5,2.55,0,0.3,12.85,2.5,-
1,"12/1/2020, 5:59:23 AM","12/1/2020, 6:05:21 AM",1,1.7,1,N,233,224,2,7,3,0.5,0,0,0.3,10.8,2.5,-
2,"12/1/2020, 5:55:03 AM","12/1/2020, 6:25:44 AM",6,18.64,2,N,132,143,2,52,0,0.5,0,6.12,0.3,61.42,2.5,-
2,"12/1/2020, 6:09:09 AM","12/1/2020, 6:11:51 AM",1,1.24,1,N,75,74,2,5.5,0.5,0.5,0,0,0.3,6.8,0,-
1,"12/1/2020, 5:49:41 AM","12/1/2020, 5:55:12 AM",1,1.9,1,N,164,158,2,7.5,3,0.5,0,0,0.3,11.3,2.5,-
2,"12/1/2020, 6:04:19 AM","12/1/2020, 6:25:55 AM",6,17.73,2,N,132,232,1,52,0,0.5,11.06,0,0.3,66.36,2.5,-
2,"12/1/2020, 6:28:32 AM","12/1/2020, 6:35:21 AM",6,3.19,1,N,79,88,2,11,0.5,0.5,0,0,0.3,14.8,2.5,-
2,"12/1/2020, 6:01:21 AM","12/1/2020, 6:01:33 AM",1,0,2,N,137,137,1,52,0,0.5,12.28,6.12,0.3,73.7,2.5,-
2,"12/1/2020, 5:41:53 AM","12/1/2020, 6:00:34 AM",2,10.36,1,N,138,79,2,29,0.5,0.5,0,0,0.3,32.8,2.5,-
2,"12/1/2020, 6:02:35 AM","12/1/2020, 6:15:25 AM",2,5.2,1,N,79,236,1,17,0.5,0.5,4.16,0,0.3,24.96,2.5,-
1,"12/1/2020, 5:37:02 AM","12/1/2020, 5:41:23 AM",1,0.5,1,N,68,48,3,5,3,0.5,0,0,0.3,8.8,2.5,-
2,"12/1/2020, 6:03:42 AM","12/1/2020, 6:40:07 AM",1,16.74,1,N,68,259,1,49,0.5,0.5,5,0,0.3,57.8,2.5,-
2,"12/1/2020, 5:30:05 AM","12/1/2020, 5:35:51 AM",2,1.85,1,N,137,148,2,7.5,0.5,0.5,0,0,0.3,11.3,2.5,-
2,"12/1/2020, 6:04:58 AM","12/1/2020, 6:10:41 AM",2,1.68,1,N,75,238,1,7,0.5,0.5,1.66,0,0.3,9.96,0,-
2,"12/1/2020, 5:34:31 AM","12/1/2020, 5:39:01 AM",2,0.77,1,N,166,166,2,5.5,0.5,0.5,0,0,0.3,6.8,0,-
2,"12/1/2020, 5:42:10 AM","12/1/2020, 5:43:47 AM",2,0.29,1,N,42,42,1,3.5,0.5,0.5,0.48,0,0.3,5.28,0,-
2,"12/1/2020, 5:56:29 AM","12/1/2020, 5:57:54 AM",1,0.57,1,N,164,100,2,3.5,0.5,0.5,0,0,0.3,7.3,2.5,-
2,"12/1/2020, 5:35:21 AM","12/1/2020, 5:45:57 AM",1,3.68,1,N,236,50,1,12.5,0.5,0.5,3.26,0,0.3,19.56,2.5,-
2,"12/1/2020, 5:58:13 AM","12/1/2020, 6:01:10 AM",1,1,1,N,229,140,2,5,0.5,0.5,0,0,0.3,8.8,2.5,-
2,"12/1/2020, 6:02:45 AM","12/1/2020, 6:02:53 AM",1,0,5,N,140,140,1,5,0,0.5,1.66,0,0.3,9.96,2.5,-
2,"12/1/2020, 6:09:23 AM","12/1/2020, 6:16:09 AM",1,1.98,1,N,263,238,2,8.5,0.5,0.5,0,0,0.3,12.3,2.5,-
1,"12/1/2020, 5:34:50 AM","12/1/2020, 5:38:27 AM",2,1.3,1,N,48,186,1,5.5,3,0.5,1.85,0,0.3,11.15,2.5,-
1,"12/1/2020, 5:41:53 AM","12/1/2020, 5:46:24 AM",1,1.4,1,N,186,162,1,6.5,3,0.5,0,0,0.3,10.3,2.5,-
1,"12/1/2020, 6:11:46 AM","12/1/2020, 6:18:34 AM",1,3.1,1,N,161,151,1,10.5,3,0.5,1.75,0,0.3,16.05,2.5,-
2,"12/1/2020, 6:17:32 AM","12/1/2020, 6:19:27 AM",1,0.52,1,N,79,4,1,3.5,0.5,0.5,4,0,0.3,11.3,2.5,-
1,"12/1/2020, 6:22:56 AM","12/1/2020, 6:29:01 AM",2,2.2,1,N,246,239,2,8.5,3,0.5,0,0,0.3,12.3,2.5,-
1,"12/1/2020, 5:57:02 AM","12/1/2020, 6:02:24 AM",1,1.2,1,N,233,164,1,6,3,0.5,1.95,0,0.3,11.75,2.5,-
2,"11/30/2020, 6:53:38 PM","12/1/2020, 6:14:12 PM",1,8.64,1,N,138,116,1,26.5,0.5,0.5,4,6.12,0.3,37.92,0,-
2,"12/1/2020, 5:38:02 AM","12/1/2020, 5:45:23 AM",1,3.34,1,N,50,24,1,10.5,0.5,0.5,1.43,0,0.3,15.73,2.5,-
2,"12/1/2020, 6:04:44 AM","12/1/2020, 6:07:41 AM",6,0.69,1,N,79,114,1,4.5,0.5,0.5,1,0,0.3,9.3,2.5,-
2,"12/1/2020, 5:51:04 AM","12/1/2020, 5:56:10 AM",1,1.18,1,N,90,114,1,6,0.5,0.5,0.98,0,0.3,10.78,2.5,-
1,"12/1/2020, 5:32:02 AM","12/1/2020, 5:57:26 AM",1,0,1,N,255,197,1,37.03,0,0.5,0,0,0.3,37.83,0,-
2,"12/1/2020, 6:11:17 AM","12/1/2020, 6:22:28 AM",1,6.83,1,N,138,74,1,20,0.5,0.5,8.23,6.12,0.3,35.65,0,-
2,"12/1/2020, 5:57:01 AM","12/1/2020, 6:02:02 AM",2,1.42,1,N,237,170,1,6.5,0.5,0.5,1,0,0.3,11.3,2.5,-
